"";"ec8contt";"ec9contc";"ec14credg";"ec15finaf";"ec16openi";"ec21grokg";"ec22grosa";"ec23grofkf";"ec24grofkp";"ec26hwork";"ec27laboe";"ec28laboh";"in1fdiif";"in2fdiof";"in4fdiis";"in5fdios";"i7roadp";"i8carrd";"sc8ginii";"di1royag";"di2tradmc";"di6patecap";"di7articap";"di17royarg";"di18patnrc";"di19tradnrc";"di20htexp";"es1enrop";"es2enros";"es3enrot";"es10schom";"es12educe";"es14teacr";"es19unemp";"es20unems";"es21unemt";"i3teler";"i4elecc";"i5inteu";"i6telecap";"in6expog";"in7impog";"is6empla";"is7empli";"is8empls";"is17valua";"is18valui";"is19valum";"is20valus"
"di20htexp";-157,113524714109;2,17932801633338;-3,98654779857872;-12,8376292930557;0,368288564898017;-6,01462431378142;2,84421034838421;-6,4962252802377;-2,80376729080739;66,2767513464435;-1834,52906004514;1,22345771936347;3,2066062868235;-3,74894527933816;-1,7538727199081;-35,3076643274756;-42,3349547885541;4,06314400568021;3,95712640794051;0,000598919688163316;575,575144124296;1,13039392457742;8,3855389530956e-06;-0,500153074789796;-3,42055317201761;218,294911359679;90,518907313114;16,4640442672484;17,6407007821508;-10,1766784016411;1,40735467311825;3,48469756526465;7,89731430573255;40,2967713615926;-4,44227147735336;-14,7911673454352;-1,84437700543395;315,035013763087;9,19084246766755;96,8459878643587;-8,62448675531739;-17,251305857593;0,0365581314817376;3,3793736259809;-3,175378928517;-3,28673316381262;-0,943644237489503;11,1356874322513;4,18875312387206
"es1enrop";-245,246608133703;47,6455502666392;35,1765389738118;27,4311663866385;-0,500161634608109;-16,7761194001803;25,589145125855;-13,017991542593;-9,0955341763602;-146,25800548192;-32830,5162265991;-38,3680341654492;2,45417386334376;-2,82809909281519;1,65909860251182;10,7500887836499;-59,955642055677;0,0765291783397945;28,8032202573831;0,000613158191471034;1001,71092537762;0,395637998193696;4,13513461398659e-05;0,114842736446733;99,1040232014249;-87,9720509109123;16,4640442672484;156,497372946883;132,321622227499;20,9281138704639;4,48874031860716;4,63224969470078;16,1573811102462;90,0464439901297;-20,2645836246865;-5,7083233230025;-1,1495702425457;1593,29435819774;7,86901292252802;775,205750711506;-17,4588817909849;-61,4227923933567;-70,4222420235703;23,3515511351401;49,2049967047974;-21,3549370422404;-5,06257043248645;7,14998710845483;26,0622126907049
"es2enros";1216,86311046495;42,8742938423476;99,1385489862386;28,6189219805242;-0,467584366887612;-18,6703818934101;67,325585856854;-8,75104992328253;2,77353737143222;413,958954461917;-8524,2635175169;-49,2770738761772;14,4812010062446;0,450278815581538;115,801136208897;36,8889282103506;51,3326807710054;14,4022091859304;-2,00425703161496;0,004068007287193;5272,66760025606;2,8120830851743;0,000267460269374167;-2,53057623496072;542,08785088034;2624,61376880392;17,6407007821508;132,321622227499;356,397390676221;140,583151688415;21,7811295248447;10,5888004448006;55,5728803489742;-42,2732522156357;-10,7203688531833;10,9001084226613;5,50378692319234;10107,620712735;109,792206701376;3278,57804278387;1,03819144634176;-92,2396878209614;-156,195333653996;35,6930833400509;123,654350393942;-67,7974720697809;9,65749069868117;-3,15537821573319;57,8299426395401
"es3enrot";1107,77723410874;16,2482315365396;7,19383606313181;2,09636496732171;-0,451975401484361;-14,8836451201958;59,8931612180023;-11,20868847696;-6,0532306764806;49,801744997855;1257,19407836951;-14,9505112666104;7,77143823709238;8,49864999196346;89,2707334237241;99,8715466868644;20,91207410713;6,04214354181855;-4,90722454589961;0,00298874727589983;4870,16045658048;1,95843124969619;0,000182559572024989;-1,31383521365561;390,76328749734;2062,50558436028;-10,1766784016411;20,9281138704639;140,583151688415;172,683732038085;13,3237353797031;2,73967268671972;48,3508140641279;-17,6643090731987;49,7627481924098;32,0723299837145;2,68441462781436;5474,90004222271;55,637617855136;2177,83900154105;24,4246957086983;-51,1703196388849;-105,293301979886;14,9010643407015;93,4649757176281;-34,7657645419809;20,7651509996814;-4,29409585893439;14,0851209669031
"es10schom";158,775423975537;-0,347561992508913;5,61480416116235;5,069705862565;0,0194039410151858;-0,50012492434762;6,31047820804187;0,221463950095164;1,29102110151275;40,9953659756976;1309,65998681781;-0,439109802901508;1,8372318549817;1,00068289547379;15,4884846583457;11,3693515508094;4,87055062769011;1,96963451154846;-0,324170484456395;0,000635510694755259;607,012031466364;0,220811817383391;1,93924061104799e-05;-0,136775999431289;34,1862781293974;281,640356762669;1,40735467311825;4,48874031860716;21,7811295248447;13,3237353797031;2,47265463952745;0,947517572864363;3,59009379811207;-5,80657544523763;0,053723702796767;1,65972563150864;0,402082804751192;681,61706930276;7,73882898676954;221,001635860016;9,82464380453084;2,39726107812727;-13,1716912049247;2,61726443008071;11,0294786330063;-4,84446268493342;-0,252225767107735;-1,24593733837387;5,06561774998637
"es12educe";38,0919816094978;-1,71547984570517;6,40187046766226;2,79658084187476;0,027035882761439;0,385651259015943;3,10591411976181;0,579514503116551;0,747943829713171;24,6964908964417;724,228406567967;-0,791385808674054;0,95858290218866;0,400011985477405;8,83565676262999;4,99003706942278;-0,618834514797275;1,3190273883887;0,7559633689806;0,000315482243546514;245,990992879893;0,147482631352747;8,42382063443859e-06;0,0208474396280396;9,75161768370065;49,1781677300691;3,48469756526465;4,63224969470078;10,5888004448006;2,73967268671972;0,947517572864363;1,5889927690843;1,79396737692955;-2,95854115613557;-1,17400515711876;-3,07448878712528;0,537683953073391;404,3480654058;2,80890873856553;92,5087110815769;7,04170405035214;3,93176459947355;-1,51357387487629;0,0589779611295681;1,64521124453434;-1,38260346357743;-0,861559611279527;-0,397217671575904;2,23196218917511
"es14teacr";378,351833783485;-2,17357820055665;-23,7833728836252;-17,7468942816998;-0,344133201972642;-4,11166437732572;28,6531383719298;-3,94032740917388;-2,4447717627225;-50,3646491010708;-9068,2099345709;-12,6859314444831;0,196374057965544;1,50649107909114;9,67504327191211;19,9338503769995;16,5021954018599;1,53376802821224;-4,30965103325813;0,000212286281490305;2013,55470585256;1,00787582951221;6,03556018438173e-05;-0,0425323040335689;128,134369228653;737,623358855874;7,89731430573255;16,1573811102462;55,5728803489742;48,3508140641279;3,59009379811207;1,79396737692955;40,4828210923874;1,08910852732642;19,9446278091268;9,77373952880844;0,650362155553963;2258,86570712932;19,8745151063022;627,769343137167;-1,92844913757099;-35,3832331898283;-32,5746505974065;1,23431572693799;32,2159593273865;-13,0197949064318;5,46739131686177;-7,61551538355028;7,6138636623425
"es19unemp";-1002,60753032686;5,52639309614392;-69,9211004569213;-12,0228553417493;-0,195566928950699;-13,6144238074743;0,706961108732102;-17,7428508943392;-29,0670910792232;-436,862269343215;-44884,1954379222;-16,0051740690958;-7,7299953250063;-11,6183390720514;-106,594246767714;-91,2853274973862;-142,89459815944;-11,0202649233063;26,2160862347323;-0,00484944982826451;-1235,47323995975;-0,491654513269325;-0,000126542137894861;-0,241423123807182;-176,878614667993;75,0268471515178;40,2967713615926;90,0464439901297;-42,2732522156357;-17,6643090731987;-5,80657544523763;-2,95854115613557;1,08910852732642;331,866317902452;-66,6540983519339;-5,6031423652809;-8,64666126114052;-5045,95388355191;-59,345404716538;-1255,82275940351;-67,413134742609;-77,0198656604532;-36,7154942366025;7,15766066166253;28,5594801946201;12,5683473245869;11,5560573148041;20,3902903206293;-24,3270581719215
"es20unems";-367,123428134305;2,68414121537726;32,3100422793717;7,18502917318075;-0,587898724561875;-13,5677551344024;19,7952157197841;-13,6522807047683;-9,28468777187182;148,179728703409;-21528,4560755222;-23,1014262001067;0,736595816315936;6,84941356164448;30,3969777060896;51,8993867851165;-56,1526283178175;-2,65738493574561;18,0522471423161;-0,000593881796539817;1821,93928518821;-0,196822166027188;7,7995941386968e-05;1,26920863792012;137,469328462826;-701,996456623417;-4,44227147735336;-20,2645836246865;-10,7203688531833;49,7627481924098;0,053723702796767;-1,17400515711876;19,9446278091268;-66,6540983519339;156,070612424889;20,2316824278258;2,53501847882745;-265,980651932984;7,49087038717796;329,759181295922;-14,5290543082204;-44,9140235770018;29,7872924610296;-4,66997866453668;-23,3682173113614;6,53788709058232;2,08500715567801;-8,91568575357608;-8,4951667361676
"es21unemt";24,2819926175271;-10,5251965006361;-25,0877047148212;16,4168726346894;-0,180712757911903;0,193376806793813;15,8166113907374;-0,975689118867174;0,300789772297954;178,364287106714;814,900224118634;-12,8758422225127;1,04059548224413;4,55590149001863;13,7071406531763;45,2155925245484;5,31991067282766;-1,4791270880529;-0,326112043047978;-3,20258171441619e-05;649,991672727901;-0,0735950893664469;4,42995661769708e-06;-0,536469124904279;87,0589302703566;586,946688165493;-14,7911673454352;-5,7083233230025;10,9001084226613;32,0723299837145;1,65972563150864;-3,07448878712528;9,77373952880844;-5,6031423652809;20,2316824278258;53,1197431350989;-1,10776438808869;160,053929128592;11,0779192283682;441,386971377423;0,0936134231077434;-14,8298068118167;-31,393382953183;8,8585135675313;22,2439296572643;-9,75931891162601;3,04003851615494;-7,89300199845112;6,74911719098903
